"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.website_url","Input.index","Answer.article_title","Answer.first_name1","Answer.first_name2","Answer.inst1","Answer.inst2","Answer.journal_name","Answer.last_name1","Answer.last_name2","Answer.reason_cannot_find","Approve","Reject"
"320","3XBYQ44Z6QJIF18T3OMBQUZROMFTWS","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"38SKSKU7R3CEHDEDV0L6RWCRA0EIL6","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:43:57 PDT 2019","Fri Aug 30 04:48:06 PDT 2019","Fri Sep 06 04:48:06 PDT 2019","","Tue Sep 03 10:29:12 PDT 2019","did not meet requirements",249,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",4,"factorial survey","Chuck","Kathryn E.","N/A","N/A","Applying Hedonic Pricing Models and Factorial Surveys at Parker Pen to Enhance New Product Success","Tomkovick","Dobie","Not found","","did not meet requirements"
"321","3XBYQ44Z6QJIF18T3OMBQUZROMFTWS","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3QECW5O0KJGQO2R3XP43OEI30IPT5O","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:20:17 PDT 2019","Tue Sep 03 11:20:26 PDT 2019","Tue Sep 10 11:20:26 PDT 2019","Tue Sep 10 11:20:56 PDT 2019","","",9,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",4,"fasfasfsafas","fasfasfasfas","fasfasfasfas","fasfasfasfas","fasfa","fasfasfasfas","asfasfasfas","fsafassfasfasfaf","fsafafasf","","did not meet requirements"
"322","3XU9MCX6VPRJN6XULFS928IKWUNR2V","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3EO896NRAYAYV16OMR8XPO18IJJJTZ","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:12:00 PDT 2019","Tue Sep 03 11:12:05 PDT 2019","Tue Sep 10 11:12:05 PDT 2019","Tue Sep 10 11:12:56 PDT 2019","","",5,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",5,"gesgegesg","{}","gsegse","{}","g","esgesg","gesgs","gse","{}","","did not meet requirements"
"323","3XU9MCX6VPRJN6XULFS928IKWUNR2V","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3FDJT1UU76NRLJ1G3GQBNNV7GE15KE","A1XK5UV31RCAHC","Rejected","Fri Aug 30 04:11:46 PDT 2019","Fri Aug 30 04:14:12 PDT 2019","Fri Sep 06 04:14:12 PDT 2019","","Tue Sep 03 10:29:12 PDT 2019","did not meet requirements",146,"58% (11/19)","58% (11/19)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",5,"Validation of a French-language version of the MOS 36-Item Short Form Health Survey (SF-36) in young healthy adults","Thomas","André",NA,NA,"Journal of Clinical Epidemiology Volume 48, Issue 8, August 1995, Pages 1051-1060","V.Perneger","Rougemont","the institution was not listed","","did not meet requirements"
"324","3DTJ4WT8BEUKKDV1OGHNQCT82EWEZD","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"31EUONYN2XIR941A7Z0HY26FD7EVOW","A2SL3JFI9CA0HE","Rejected","Fri Aug 30 04:42:32 PDT 2019","Fri Aug 30 04:46:40 PDT 2019","Fri Sep 06 04:46:40 PDT 2019","","Tue Sep 03 10:29:12 PDT 2019","did not meet requirements",248,"69% (9/13)","69% (9/13)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",6,"Methods of assessing mental health consumers' preferences for housing and support services.","Howard H.","Laura","{}","{}","Psychiatric Services","Goldman","Von Tosh","Institution not mentioned","","did not meet requirements"
"325","3DTJ4WT8BEUKKDV1OGHNQCT82EWEZD","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3LWJHTCVCE15YJS0MXNH5LYT553FQE","A2NST4XMJEPXQY","Approved","Tue Sep 03 10:57:53 PDT 2019","Tue Sep 03 11:06:25 PDT 2019","Tue Sep 10 11:06:25 PDT 2019","Tue Sep 10 11:06:56 PDT 2019","","",512,"100% (2/2)","100% (2/2)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",6,"Applying hedonic pricing models and factorial surveys at Parker Pen to enhance new product success","Chuck","Kathryn","University of Wiscon‐sin‐Eau Claire","{}","Journal of Product Innovation Management","Tomkovick","Dobie","does not state where Kathryn went to college","","did not meet requirements"
"326","34OWYT6U3XWHURFAG1DFY3P7F4E9I1","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"3TMSXRD2X8FJS1UER77288CLR51W1F","A129XS4X1QO0QW","Approved","Fri Aug 30 03:15:13 PDT 2019","Fri Aug 30 03:18:53 PDT 2019","Fri Sep 06 03:18:53 PDT 2019","Tue Sep 03 10:29:12 PDT 2019","","",220,"100% (1/1)","100% (1/1)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",7,"Factor analysis and reduction of a Fear Survey Schedule among dental phobic patients","Berggren","Carlsson","Göteborg University","Goteborg University","The European Journal of Oral Sciences","Ulf","Sven G.","{}","x",""
"327","3HJ1EVZS2PY88OTDPF6ELINC28NR36","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:34 PDT 2019",NA,NA,"33SA9F9TRZ9IC2OQ3V2HFSVFGE9EWK","A1JYF5ULFZS8L","Approved","Fri Aug 30 04:17:00 PDT 2019","Fri Aug 30 04:20:08 PDT 2019","Fri Sep 06 04:20:08 PDT 2019","Tue Sep 03 10:29:12 PDT 2019","","",188,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",8,"Social judgments of responsibility in elder self-neglect cases","Bryan","Richard","Valparaiso University","Bowling Green State University","The Journal of psychology","Byers","A.Zeller","{}","x",""
"328","33TGB4G0LQWX41DJDTIXSDDYXOLTXL","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3P4RDNWND7L8MNQDSF9TBHZZ723IJH","A29ZTF7JUO8F39","Approved","Tue Sep 03 10:54:30 PDT 2019","Tue Sep 03 10:57:30 PDT 2019","Tue Sep 10 10:57:30 PDT 2019","Tue Sep 10 10:57:56 PDT 2019","","",180,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",9,"factorial survey","Candace","Ann Del","University of New Mexico","Evaluation Assistance Center-West","The Development and Validation of the Survey of Antitudes toward Statistics","Schau","Vecchio","{}","","did not meet requirements"
"329","33TGB4G0LQWX41DJDTIXSDDYXOLTXL","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:34 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3VP0C6EFSIBIUB1XTBDWU61B1E56MY","A2Y5WFVFBYBP68","Rejected","Fri Aug 30 03:42:08 PDT 2019","Fri Aug 30 03:46:00 PDT 2019","Fri Sep 06 03:46:00 PDT 2019","","Tue Sep 03 10:29:13 PDT 2019","did not meet requirements",232,"0% (0/2)","0% (0/2)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",9,"Using Factorial Surveys for Designing Intervention Programs","Micheal","brenda","Emory university","National Center for Infectious Disease, Centers for Disease Control and Prevention","Sage","Hennessy","sales","no","","did not meet requirements"
"330","3421H3BM9BWDP2ZGYJYFA447SJ39JD","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"33LKR6A5KGZR0KQKW22RLO5MO2K1TE","A2EZBYNOFGDEMA","Approved","Tue Sep 03 11:07:04 PDT 2019","Tue Sep 03 11:07:12 PDT 2019","Tue Sep 10 11:07:12 PDT 2019","Tue Sep 10 11:07:56 PDT 2019","","",8,"100% (72/72)","100% (72/72)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",10,"gasgasg","gasgas","gasgasgasg","asgasga","asgas","gasgsag","gasgasg","gasgasgas","gagagsag","","did not meet requirements"
"331","3421H3BM9BWDP2ZGYJYFA447SJ39JD","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:11 PDT 2019",NA,NA,"3TY7ZAOG5HZSQCFF6AKZ6SZGZ6N0KL","A29ZTF7JUO8F39","Rejected","Fri Aug 30 03:28:33 PDT 2019","Fri Aug 30 03:30:10 PDT 2019","Fri Sep 06 03:30:10 PDT 2019","","Tue Sep 03 10:29:12 PDT 2019","did not meet requirements",97,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?q=""""factorial+survey""""&hl=en&as_sdt=0%2C5&as_ylo=1995&as_yhi=1995""
",10,"factorial survey","Chuck","Kathryn E.","N/A","N/A","Applying Hedonic Pricing Models and Factorial Surveys at Parker Pen to Enhance New Product Success","Tomkovick","Dobie","Not found","","did not meet requirements"
"332","3I7KR83SNBS80M5YG4YRBJ4K7839KC","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:35 PDT 2019",NA,NA,"3M23Y66PO4MLS6E2D89I6F0HT3PS6Y","A3IF74PEMRDQ8G","Approved","Fri Aug 30 04:26:22 PDT 2019","Fri Aug 30 04:27:55 PDT 2019","Fri Sep 06 04:27:55 PDT 2019","Tue Sep 03 10:29:13 PDT 2019","","",93,"90% (18/20)","90% (18/20)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",1,"Axiomatic Price Index Theory: A Survey","Bert M.","Single","Erasmus University Rotterdam","{}","International Statistical Review / Revue Internationale de Statistique Vol. 63, No. 1, A Collection of Papers on Statistical Education (Apr., 1995), pp. 69-93","Balk","Author","{}","x",""
"333","336OE47KI3ZXSTCI8JMQRCNCL7VVWA","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:35 PDT 2019",NA,NA,"31LVTDXBL9PRACHWLNFF5ODIXWQRLC","A1JYF5ULFZS8L","Approved","Fri Aug 30 03:03:30 PDT 2019","Fri Aug 30 03:11:32 PDT 2019","Fri Sep 06 03:11:32 PDT 2019","Tue Sep 03 10:29:12 PDT 2019","","",482,"81% (26/32)","81% (26/32)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",2,"A survey of measures of transpersonal constructs","Douglas","Harris","University of Detroit Mercy","Georgia State University Professor of Psychology","The Journal of Transpersonal Psychology; Palo Alto, Calif.","A.MacDonald","L. Friedman","{}","x",""
"334","3D0LPO3EACE6REYLM8I0HHEK0MYYOA","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3ZAK8W07I6T6T8KR0OO1CF8E1XOU0F","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:22:13 PDT 2019","Fri Aug 30 04:23:47 PDT 2019","Fri Sep 06 04:23:47 PDT 2019","","Tue Sep 03 10:29:13 PDT 2019","did not meet requirements",94,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",3,"Sensitivity Analysis and Related Analyses: a Survey of Statistical Techniques","Jack","Single","Tilburg University","{}","{}","Kleijnen","Author","No Journal Name","","did not meet requirements"
"335","356ZPKYPUIWOCEAM18VF6HJAARUYPR","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3FDJT1UU76NRLJ1G3GQBNNV7H5Y5KU","A1KICPJTNPLT60","Approved","Tue Sep 03 11:16:12 PDT 2019","Tue Sep 03 11:19:36 PDT 2019","Tue Sep 10 11:19:36 PDT 2019","Tue Sep 10 11:19:56 PDT 2019","","",204,"100% (4/4)","100% (4/4)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",4,"A survey of measures of transpersonal constructs","Douglas A.","Harris L.","Windsor, Ontario, Canada","Fort Myers, Florida","The Journal of Transpersonal Psychology","Macdonald","Freidman","All relevant information was attained","","did not meet requirements"
"336","356ZPKYPUIWOCEAM18VF6HJAARUYPR","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3S4AW7T80DXK96FYABJ2XV285IC4LC","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:25:34 PDT 2019","Fri Aug 30 04:31:00 PDT 2019","Fri Sep 06 04:31:00 PDT 2019","","Tue Sep 03 10:29:13 PDT 2019","did not meet requirements",326,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",4,"factorial survey","Bert M.","Single","N/A","N/A","Axiomatic Price Index Theory: A Survey","Balk","Single","Single","","did not meet requirements"
"337","3087LXLJ6NVFO6P7FXO12VBMW8SF04","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3DPNQGW4LNU2QLCRN7D08CKBGEJ64L","A1KICPJTNPLT60","Approved","Tue Sep 03 11:19:42 PDT 2019","Tue Sep 03 11:23:35 PDT 2019","Tue Sep 10 11:23:35 PDT 2019","Tue Sep 10 11:23:56 PDT 2019","","",233,"100% (4/4)","100% (4/4)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",5,"How Subjective Is Sexual Harassment? An Examination of Rater Effects","Barbara A.","{}","University of Arizona","{}","Basic and Applied Social Psychology","Gutek","{}","All relevant information was attained from this scholarly material Index 5","","did not meet requirements"
"338","3087LXLJ6NVFO6P7FXO12VBMW8SF04","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3IO1LGZLKBC39MZTZA3DPO0GH9L86H","A29ZTF7JUO8F39","Rejected","Fri Aug 30 04:53:21 PDT 2019","Fri Aug 30 04:59:15 PDT 2019","Fri Sep 06 04:59:15 PDT 2019","","Tue Sep 03 10:29:13 PDT 2019","did not meet requirements",354,"4% (2/49)","4% (2/49)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",5,"factorial survey","Bert M.","Single","N/A","N/A","Axiomatic Price Index Theory: A Survey","Balk","Author","Not found","","did not meet requirements"
"339","3ZURAPD2892FVVAPBGS1G0UW10YF17","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",1,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Sat Aug 31 02:54:35 PDT 2019",NA,NA,"30JNVC0ORBZPCFJ6HNBH86A6KTLQH9","A1YDP15X5T2VY9","Approved","Fri Aug 30 04:40:38 PDT 2019","Fri Aug 30 04:41:49 PDT 2019","Fri Sep 06 04:41:49 PDT 2019","Tue Sep 03 10:29:13 PDT 2019","","",71,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",6,"Social Science Research on Lay Definitions of Sexual Harassment","Paticia","Andrea","University of Minnesota","University of Minnesota","Journal of social issues","Frazier","Olson","{}","x",""
"340","3XEIP58NL12YQJ5T524R37JSBBXLZ7","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"32ZKVD547H2NE1AIJKPP9NEXGFXB3P","AF7ZV0U3CGOK0","Approved","Tue Sep 03 10:52:06 PDT 2019","Tue Sep 03 10:54:14 PDT 2019","Tue Sep 10 10:54:14 PDT 2019","Tue Sep 10 10:54:56 PDT 2019","","",128,"95% (18/19)","95% (18/19)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",7,"Researching non-profit organisational effectiveness: whose criteria? A rejoinder to Osborne and Tricker","Robert D.","Richard D.","Cookingham Institute of Public Affairs, Bloch School of Business and Public Administration University of Missouri","Bloch School of Business and Public AdministrationUniversity of Missouri","Voluntas: International Journal of Voluntary and Nonprofit Organizations","Herman","Heimovics","{}","x",""
"341","3XEIP58NL12YQJ5T524R37JSBBXLZ7","3XAT7XIOX0GI69POTIHWJEWTOA0W8Q","Find the author and emails of articles","Click on the website link and find out the authors and their emails of the specified article.","data collection, website, data extraction","$0.20","Fri Aug 30 02:54:35 PDT 2019",2,"BatchId:3752080;OriginalHitTemplateId:926158632;",600,604800,"Tue Sep 03 11:29:12 PDT 2019",NA,NA,"3GNCZX450K2P2GADB4M0RFXS22AAPS","A1YDP15X5T2VY9","Rejected","Fri Aug 30 04:42:59 PDT 2019","Fri Aug 30 04:43:43 PDT 2019","Fri Sep 06 04:43:43 PDT 2019","","Tue Sep 03 10:29:13 PDT 2019","did not meet requirements",44,"35% (19/54)","35% (19/54)","0% (0/0)","https://scholar.google.com.sg/scholar?start=10&q=""""factorial+survey""""&hl=en&as_sdt=0,5&as_ylo=1995&as_yhi=1995""
",7,"Researching non-profit organisational effectiveness: whose criteria? A rejoinder to Osborne and Tricker","Robert","Richard","{}","{}","Voluntas: International Journal of Voluntary and Nonprofit Organizations","Herman","Heimovics","there are no institutions","","did not meet requirements"
